Restaurant,Food,Category,Calories,Total Fat (g),Saturated Fat (g),Sodium (mg),Carbs (g),Sugar (g),Protein (g),Fiber (g),Has_wheat,Has_soy,Has_milk,Has_egg,Has_peanut,Has_treenut,Has_fish,Has_shellfish,Has_sesame
McDonald's,Egg McMuffin,Breakfast,310,13,6,770,30,3,17,2,2,2,2,2,0,0,0,0,1
McDonald's,Sausage McMuffin,Breakfast,400,26,10,760,29,2,14,2,2,2,2,0,0,0,0,0,1
McDonald's,Sausage McMuffin w/ Egg,Breakfast,480,31,12,830,30,2,20,2,2,2,2,2,0,0,0,0,1
McDonald's,"Bacon, Egg, and Cheese Biscuit",Breakfast,460,26,13,1330,39,3,17,2,2,2,2,2,0,0,0,0,0
McDonald's,Sausage Biscuit,Breakfast,460,30,13,1090,37,2,11,2,2,2,2,0,0,0,0,0,0
McDonald's,Sausage Biscuit w/ Egg,Breakfast,530,35,15,1190,38,3,17,2,2,2,2,2,0,0,0,0,0
McDonald's,"Bacon, Egg, and Cheese McGriddles",Breakfast,430,21,9,1230,44,15,17,2,2,2,2,2,0,0,0,0,0
McDonald's,Sausage McGriddles,Breakfast,430,24,9,990,41,14,11,2,2,2,2,0,0,0,0,0,0
McDonald's,"Sausage, Egg, and Cheese McGriddles",Breakfast,550,33,13,1290,44,15,19,2,2,2,2,2,0,0,0,0,0
McDonald's,Egg and Cheese Bagel,Breakfast,520,24,10,1100,55,6,21,2,2,2,2,2,0,0,0,0,1
McDonald's,"Bacon, Egg, and Cheese Bagel",Breakfast,590,30,12,1320,56,7,25,2,2,2,2,2,0,0,0,0,1
McDonald's,"Sausage, Egg, and Cheese Bagel",Breakfast,710,42,16,1380,56,6,27,2,2,2,2,2,0,0,0,0,1
McDonald's,"Steak, Egg, and Cheese Bagel",Breakfast,680,35,15,1510,57,7,34,3,2,2,2,2,0,0,0,0,1
McDonald's,Big Breakfast,Breakfast,1060,48,18,1540,131,56,26,3,2,2,2,2,0,0,0,0,0
McDonald's,Big Breakfast w/ Hotcakes,Breakfast,1340,63,24,2070,158,48,36,5,2,2,2,2,0,0,0,0,0
McDonald's,Hotcakes,Breakfast,580,15,6,530,101,45,9,2,2,2,2,2,0,0,0,0,0
McDonald's,Hotcakes & Sausage,Breakfast,770,33,12,810,102,46,15,2,2,2,2,2,0,0,0,0,0
McDonald's,Sausage Burrito,Breakfast,310,17,7,800,25,2,13,1,2,2,2,2,0,0,0,0,0
McDonald's,Hashbrown,Breakfast,140,8,1,310,18,0,2,2,2,0,2,0,0,0,1,0,0
McDonald's,Fruit & Maple Oatmeal,Breakfast,320,4.5,1.5,150,64,31,6,4,0,0,2,0,0,0,0,0,0
Burger King,Egg-normous Burrito,Breakfast,820,46,17,2045,67,4,36,3,2,2,2,2,0,0,1,0,0
Wendy's,Breakfast Baconator,Breakfast,680,46,18,1580,34,7,33,1,2,2,2,2,0,0,0,0,2
Wendy's,Homestyle French Toast Sticks,Breakfast,460,18,4,380,63,21,10,1,2,2,2,2,0,0,0,0,2
Chick-fil-A,Chicken Biscuit,Breakfast,460,23,8,1510,45,6,19,2,2,2,2,2,0,0,0,0,0
Chick-fil-A,Spicy Chicken Biscuit,Breakfast,450,22,8,1570,44,5,19,3,2,2,2,2,0,0,0,0,0
Chick-fil-A,"Chicken, Egg, and Cheese Biscuit",Breakfast,550,28,12,1870,48,7,27,3,2,2,2,2,0,0,0,0,0
Chick-fil-A,"Chicken, Egg, and Cheese Muffin",Breakfast,410,18,6,1320,36,4,27,3,2,2,2,2,0,0,0,0,0
Chick-fil-A,Chick-n Minis,Breakfast,360,13,4,1060,41,8,20,2,2,2,2,2,0,0,0,0,0
Chick-fil-A,Egg White Grill,Breakfast,300,8,4,990,29,2,27,1,2,2,2,2,0,0,0,0,0
Chick-fil-A,Hash Brown Scramble Burrito,Breakfast,700,40,12,1770,51,2,34,3,2,2,2,2,0,0,0,0,0
Chick-fil-A,Hash Brown Scramble Bowl + Nuggets,Breakfast,470,30,9,1350,19,2,29,2,2,2,2,2,0,0,0,0,0
Chick-fil-A,Hashbrowns,Breakfast,270,18,2.5,440,23,0,3,3,0,0,0,0,0,0,0,0,0
Taco Bell,Cheesy Toasted Breakfast Burrito Bacon,Breakfast,350,16,5,900,38,3,13,2,2,0,2,2,0,0,0,0,0
Taco Bell,Cheesy Toasted Breakfast Burrito Sausage,Breakfast,350,17,6,770,38,3,10,2,2,0,2,2,0,0,0,0,0
Taco Bell,Cheesy Toasted Breakfast Burrito - Fiesta Potato,Breakfast,340,14,3.5,770,44,3,9,3,2,0,2,2,0,0,0,0,0
Taco Bell,Grande Toasted Breakfast Burrito Bacon,Breakfast,570,30,11,1320,51,3,23,4,2,0,2,2,0,0,0,0,0
Taco Bell,Grande Toasted Breakfast Burrito Sausage,Breakfast,570,31,12,1190,51,3,21,4,2,0,2,2,0,0,0,0,0
Taco Bell,Grande Toasted Breakfast Burrito Steak,Breakfast,570,28,10,1370,52,4,27,4,2,0,2,2,0,0,0,0,0
Taco Bell,Breakfast Quesadilla Bacon,Breakfast,510,27,14,1260,40,3,25,3,2,0,2,2,0,0,0,0,0
Taco Bell,Breakfast Quesadilla Steak,Breakfast,510,25,14,1310,41,4,28,3,2,0,2,2,0,0,0,0,0
Taco Bell,Breakfast California Crunchwrap,Breakfast,640,38,12,1330,53,3,21,5,2,0,2,2,0,0,0,0,0
Taco Bell,Breakfast Crunchwrap Bacon,Breakfast,670,40,13,1300,52,3,21,4,2,0,2,2,0,0,0,0,0
Taco Bell,Breakfast Crunchwrap Sausage,Breakfast,750,49,17,1210,53,3,21,4,2,0,2,2,0,0,0,0,0
Taco Bell,Hashbrown,Breakfast,160,11,1,280,14,0,1,1,1,0,0,0,0,0,0,0,0
Dunkin,Egg & Cheese English Muffin,Breakfast,340,15,5,650,38,4,14,1,2,2,2,2,0,0,0,0,0
Dunkin,"Bacon, Egg & Cheese English Muffin",Breakfast,420,21,7,900,39,4,19,1,2,2,2,2,0,0,0,0,0
Dunkin,"Sausage, Egg, & Cheese English Muffin",Breakfast,560,35,12,1140,40,4,21,2,2,2,2,2,0,0,0,0,0
Dunkin,"Turkey Sausage, Egg, & Cheese English Muffin",Breakfast,460,24,8,1040,39,4,22,1,2,2,2,2,0,0,0,0,0
Dunkin,Egg & Cheese Bagel,Breakfast,460,13,5,1010,66,8,19,4,2,2,2,2,0,0,0,0,0
Dunkin,"Bacon, Egg, & Cheese Bagel",Breakfast,540,19,7,1260,67,8,24,4,2,2,2,2,0,0,0,0,0
Dunkin,"Sausage, Egg, & Cheese Bagel",Breakfast,680,34,12,1500,68,8,26,5,2,2,2,2,0,0,0,0,0
Dunkin,Egg & Cheese Croissant,Breakfast,440,28,14,620,33,4,14,1,2,2,2,2,0,0,0,0,0
Dunkin,"Bacon, Egg, & Cheese Croissant",Breakfast,520,34,16,870,34,5,19,1,2,2,2,2,0,0,0,0,0
Dunkin,"Bacon, Egg, & Cheese Biscuit",Breakfast,540,19,7,1260,67,8,24,4,2,2,2,2,0,0,0,0,0
Dunkin,Sourdough Breakfast Sandwich,Breakfast,630,31,10,1300,58,2,30,3,2,1,2,2,0,0,0,0,0
Dunkin,Egg & Cheese Wake-Up Wrap,Breakfast,180,10,4,470,14,1,7,0,2,2,2,2,0,0,0,0,0
Dunkin,"Bacon, Egg, & Cheese Wake-Up Wrap",Breakfast,220,13,5,590,15,1,10,0,2,2,2,2,0,0,0,0,0
Dunkin,"Sausage, Egg, & Cheese Wake-Up Wrap",Breakfast,280,20,7,690,15,1,10,1,2,2,2,2,0,0,0,0,0
Dunkin,"Turkey Sausage, Egg, & Cheese Wake-Up Wrap",Breakfast,230,15,5,660,15,1,11,0,2,2,2,2,0,0,0,0,0
Dunkin,Avocado Toast,Breakfast,240,11,1.5,530,34,1,6,6,2,1,1,1,0,0,0,0,2
Dunkin,Plain Bagel,Breakfast,420,13,8,820,67,3,2,0,2,2,2,1,0,1,0,0,1
Dunkin,Sesame Seed Bagel,Breakfast,470,17,9,830,67,10,14,5,2,2,2,1,0,1,0,0,2
Dunkin,Everything Bagel ,Breakfast,440,13,6.5,830,69,9,14,5,2,2,2,1,0,1,0,0,2
Dunkin,Cinnamon Raisin Bagel,Breakfast,450,11,6,610,76,21,13,4,2,2,2,1,0,1,0,0,1
Dunkin,Multigrain Bagel,Breakfast,415,12,9.5,580,63,8,15,8,2,2,2,1,0,1,0,0,2
Dunkin,Blueberry Muffin,Breakfast,460,15,3,390,77,44,6,1,2,2,2,2,0,0,0,0,0
Dunkin,Chocolate Chip Muffin,Breakfast,550,21,6,400,85,49,7,2,2,2,2,2,0,0,0,0,0
Dunkin,Coffee Cake Muffin,Breakfast,590,24,8,370,88,51,7,2,2,2,2,2,0,0,0,0,0
Dunkin,Hashbrown,Breakfast,110,6,1.5,360,13,1,1,0,0,0,0,0,0,0,0,0,0
Dunkin,Plain Stuffed Bagel Minis,Breakfast,240,10,6,400,32,5,7,2,2,0,2,0,0,0,0,0,1
Dunkin,Everything Stuffed Bagel Minis,Breakfast,260,12,7,400,34,5,8,3,2,0,2,0,0,0,0,0,2
Starbucks,"Egg, Pesto, & Mozzarella Sandwich",Breakfast,390,16,6,790,36,1,21,2,2,0,2,2,0,0,0,0,0
Starbucks,"Bacon, Gouda, & Egg Sandwich",Breakfast,360,18,6,710,35,2,18,1,2,0,2,2,0,0,0,0,0
Starbucks,"Double Smoked Bacon, Egg, & Cheddar Sandwich",Breakfast,500,27,13,960,43,8,21,2,2,0,2,2,0,0,0,0,0
Starbucks,"Sausage, Cheddar, & Egg Sandwich",Breakfast,480,29,10,890,34,2,18,1,2,0,2,2,0,0,0,0,0
Starbucks,"Turkey Bacon, Cheddar, & Egg White Sandwich",Breakfast,260,9,3.5,600,30,2,17,2,2,0,2,2,0,0,0,0,0
Starbucks,Impossible Breakfast Sandwich,Breakfast,420,22,8,800,36,4,21,3,2,2,2,2,0,2,0,0,2
Starbucks,"Bacon, Sausage, & Egg Wrap",Breakfast,640,33,13,1050,57,2,27,2,2,0,2,2,0,0,0,0,0
Starbucks,"Spinach, Feta, & Egg White Wrap",Breakfast,290,8,3.5,840,34,5,20,3,2,2,2,2,0,0,0,0,2
Starbucks,"Truffle, Mushroom, & Brie Egg Bites",Breakfast,200,10,6,620,12,1,14,1,0,2,2,0,0,0,0,0,0
Starbucks,Italian Sausage Egg Bites,Breakfast,240,19,8,620,10,2,15,0,0,0,2,2,0,0,0,0,0
Starbucks,Bacon & Gruyere Egg Bites,Breakfast,300,20,12,680,9,2,19,0,0,2,0,2,0,0,0,0,0
Starbucks,Egg White & Roasted Red Pepper Bites,Breakfast,170,8,5,470,11,3,12,0,0,2,0,2,0,0,0,0,0
Starbucks,"Potato, Cheddar, & Chive Bakes",Breakfast,210,13,7,410,11,2,12,0,0,2,0,2,0,0,0,0,0
Starbucks,Oatmeal #1,Breakfast,310,12.5,1.5,125,44,12,7,6,0,0,0,0,0,2,0,0,0
Starbucks,Oatmeal #2,Breakfast,400,10,1,250,61,28,14,6,0,0,2,0,0,2,0,0,0
Starbucks,Oatmeal #3,Breakfast,430,15,3.5,250,61,28,14,6,0,0,2,0,0,2,0,0,0
Starbucks,Oatmeal #4,Breakfast,370,15,1,225,49,17,5,7,0,0,0,0,0,2,0,0,0
Starbucks,Oatmeal #5,Breakfast,610,18,5.5,240,103,69,14,8,0,0,2,0,0,2,0,0,0
Starbucks,Oatmeal #6,Breakfast,1085,77,43,230,94,61,9,8,0,0,2,0,0,2,0,0,0
Starbucks,Oatmeal #7,Breakfast,925,52,25,215,108,76,10,8,0,0,2,0,0,2,0,0,0
Starbucks,Muesli Yogurt,Breakfast,340,13,7,125,38,28,19,4,0,0,2,0,0,0,0,0,0
Starbucks,No Added Sugar Muesli Yogurt,Breakfast,280,11,6,140,28,10,18,4,0,0,2,0,0,0,0,0,0
Starbucks,Strawberry Shortcake Greek Yogurt,Breakfast,310,11,7,115,39,29,16,3,0,0,2,0,0,0,0,0,0
Starbucks,Cheese Danish,Breakfast,290,14,9,400,33,11,7,1,2,0,2,2,0,0,0,0,0
Starbucks,Butter Croissant,Breakfast,250,14,8,300,26,4,5,1,2,0,2,2,0,0,0,0,0
Starbucks,"Banana, Walnut, and Pecan Loaf",Breakfast,380,20,3,300,46,26,6,2,2,2,0,2,0,2,0,0,0
Starbucks,Pumpkin & Pepita Loaf,Breakfast,360,14,2.5,460,52,31,6,2,2,2,0,2,0,1,0,0,0
Starbucks,Cinnamon Coffee Cake,Breakfast,380,15,8,270,57,35,4,1,2,2,2,2,0,0,0,0,0
Starbucks,Blueberry Struesel Muffin,Breakfast,370,18,4,330,47,27,5,1,2,2,2,2,0,0,0,0,0
Panera,"Ciabatta Ham, Egg, & Cheese Sandwich",Breakfast,410,17,8,930,40,1,25,2,2,1,2,2,0,0,0,0,0
Panera,"Chipotle Chicken, Egg, & Avo Sandwich",Breakfast,550,30,10,1020,44,2,27,4,2,1,2,2,0,0,0,0,0
Panera,Steak & Wake,Breakfast,470,19,9,920,41,1,33,2,2,1,2,2,0,0,0,0,0
Panera,Bacon Double Take,Breakfast,510,28,13,1360,37,2,28,1,2,2,2,2,0,0,0,0,0
Panera,Ham Croissant Benny,Breakfast,430,24,14,970,34,7,21,2,2,2,2,2,0,1,0,0,1
Panera,Ciabatta Egg & Cheese Sandwich,Breakfast,380,16,7,610,40,1,20,2,2,1,2,2,0,0,0,0,0
Panera,"Ciabatta Bacon, Egg, & Cheese Sandwich",Breakfast,420,19,9,760,40,1,23,2,2,1,2,2,0,0,0,0,0
Panera,Garden Avo & Egg White Sandwich,Breakfast,340,14,5,720,36,3,19,5,2,1,2,2,0,0,0,0,0
Panera,"Ciabatta Sausage, Egg, & Cheese Sandwich",Breakfast,560,32,14,1010,40,1,28,2,2,1,2,2,0,0,0,0,0
Panera,Sausage & Egg Asiago Bagel Stack,Breakfast,420,47,18,1470,58,5,32,2,2,2,2,2,0,0,0,0,0
Panera,Farmhouse Duo Asiago Bagel Stack,Breakfast,700,37,17,1400,58,5,33,2,2,2,2,2,0,0,0,0,0
Panera,Wake-Up BLT Asiago Everything Bagel Stack,Breakfast,530,21,10,1160,59,6,27,3,2,2,2,2,0,0,0,0,2
Panera,Four Cheese Souffle,Breakfast,290,21,10,1140,11,5,16,0,1,2,2,2,0,0,0,0,0
Panera,Bacon & Spinach Souffle,Breakfast,550,37,19,940,36,8,19,1,1,2,2,2,0,0,0,0,0
Panera,Classic Avo,Breakfast,230,11,1.5,250,27,1,5,5,2,0,1,0,0,0,0,0,2
Panera,Green Goddess Avo,Breakfast,290,15,3,480,31,3,7,5,2,0,0,0,0,0,0,0,1
Panera,Steel Cut Oatmeal with Strawberries & Pecans,Breakfast,330,13,1.5,170,51,16,8,7,0,0,0,0,0,2,0,0,0
Panera,Asiago Bagel,Breakfast,320,5,3,540,55,4,14,2,2,0,2,0,0,0,0,0,1
Panera,Orange Scone,Breakfast,550,21,13,860,77,39,8,2,2,0,2,0,0,0,0,0,0
IHOP,Original Buttermilk Pancakes,Breakfast,570,18,7,1510,89,28,13,3,2,2,2,2,0,0,0,0,0
IHOP,Strawberry Banana Pancakes,Breakfast,700,17,5,1930,122,41,18,8,2,2,2,2,0,0,0,0,0
IHOP,Buttermilk Chocolate Chip Pancakes,Breakfast,770,26,11,1940,122,51,19,7,2,2,2,2,0,0,0,0,0
IHOP,Chocolate Chocolate Chip Pancakes,Breakfast,790,26,12,1940,126,51,20,9,2,2,2,2,0,0,0,0,0
IHOP,Double Blueberry Pancakes,Breakfast,630,17,5,1920,104,34,17,6,2,2,2,2,0,0,0,0,0
IHOP,Protein Power Pancakes,Breakfast,770,26,9,1680,98,35,37,5,2,2,2,2,0,0,0,0,0
IHOP,New York Cheesecake Pancakes,Breakfast,880,34,15,2170,122,44,22,6,2,2,2,2,0,0,0,0,0
IHOP,Oreo Cheesecake Pancakes,Breakfast,1280,58,24,2480,166,69,26,5,2,2,2,2,0,0,0,0,0
IHOP,Cinn-A-Stack Pancakes,Breakfast,890,30,13,2190,138,67,17,6,2,2,2,2,0,0,0,0,0
IHOP,Cupcake Pancakes,Breakfast,740,21,9,1950,121,51,17,4,2,2,2,2,0,0,0,0,0
IHOP,Mexican Tres Leches Pancakes,Breakfast,710,26,12,2000,102,33,18,4,2,2,2,2,0,0,0,0,0
IHOP,Cinnamon Donut Dippers Pancakes,Breakfast,1080,43,16,2330,153,70,21,6,2,2,2,2,0,0,0,0,0
IHOP,Belgian Waffles,Breakfast,670,29,18,760,92,31,10,2,2,2,2,2,0,0,0,0,0
IHOP,Strawberry Cheesecake Waffles,Breakfast,710,37,22,850,82,29,13,3,2,2,2,2,0,0,0,0,0
IHOP,Oreo Cookie Crumble Waffle,Breakfast,980,49,25,1050,123,52,16,4,2,2,2,2,0,0,0,0,0
IHOP,Chicken & Waffles,Breakfast,1270,66,24,2290,126,32,44,5,2,2,2,2,0,0,0,0,0
IHOP,Garden Omelette,Breakfast,780,60,22,910,17,5,45,3,2,2,2,2,0,0,0,0,0
IHOP,Spinach & Mushroom Omelette,Breakfast,890,71,27,2030,20,5,45,3,2,2,2,2,0,0,0,0,0
IHOP,Veggie Egg White Omelette,Breakfast,370,27,4.5,1230,15,6,20,6,1,2,1,2,0,0,0,0,0
IHOP,Bacon Temptation Omelette,Breakfast,1160,89,35,2220,20,5,68,1,2,2,2,2,0,0,0,0,0
IHOP,Colorado Omelette,Breakfast,1260,99,36,2280,17,4,71,1,2,2,2,2,0,0,0,0,0
IHOP,Big Steak Omelette,Breakfast,1020,68,24,1750,38,6,65,5,2,2,2,2,0,0,0,0,0
IHOP,Spicy Poblano Omelette,Breakfast,990,77,32,2270,32,4,54,6,2,2,2,2,0,0,0,0,0
IHOP,Chicken Fajita Omelette,Breakfast,890,58,23,2100,21,5,72,3,2,2,2,2,0,0,0,0,0
IHOP,Classic Thick N' Fluffy French Toast,Breakfast,1010,42,18,1240,136,44,23,5,2,2,2,2,0,0,0,0,0
IHOP,Strawberry Banana Thick N' Fluffy French Toast,Breakfast,960,34,13,1190,144,53,24,9,2,2,2,2,0,0,0,0,0
IHOP,"Bacon, Egg, & Cheese Anytime Tacos",Breakfast,880,60,25,1640,41,4,41,3,2,2,2,2,0,0,0,0,0
IHOP,Spicy Shredded Beef Anytime Tacos,Breakfast,920,62,23,1680,46,5,44,5,2,2,2,2,0,0,0,0,0
IHOP,Big Breakfast Burrito,Breakfast,1590,114,42,2840,80,4,60,6,2,2,2,2,0,0,0,0,0
IHOP,Southwest Chicken Burrito,Breakfast,1370,84,28,3070,90,8,62,10,2,2,2,2,0,0,0,0,0
IHOP,Buttermilk Biscuits & Gravy,Breakfast,750,54,21,1820,59,5,7,1,2,2,2,1,0,0,0,0,0
IHOP,Breakfast Biscuit Sandwich,Breakfast,1110,83,30,2280,58,6,31,2,2,2,2,2,0,0,0,0,0
IHOP,Fresh Berry Crepes,Breakfast,650,24,6,950,91,30,19,5,2,2,2,2,0,0,0,0,0
IHOP,Cinnamon Bun Crepes,Breakfast,680,32,13,740,89,53,12,3,2,2,2,2,0,0,0,0,0
IHOP,Breakfast Crepes,Breakfast,1270,84,29,2000,73,16,52,5,2,2,2,2,0,0,0,0,0
IHOP,Chicken Florentine Crepe,Breakfast,870,49,21,2420,53,17,54,5,2,2,2,2,0,0,0,0,0
IHOP,Classic Eggs Benedict,Breakfast,480,24,10,1730,36,4,31,1,2,2,2,2,0,0,0,0,0
IHOP,Bacon Avocado Eggs Benedict,Breakfast,820,56,21,1660,39,3,40,5,2,2,2,2,0,0,0,0,0
IHOP,Spicy Poblano Eggs Benedict,Breakfast,570,28,12,1700,39,4,40,3,2,2,2,2,0,0,0,0,0
IHOP,Scrambled Eggs,Breakfast,220,17,5,180,1,0,14,1,0,2,2,0,0,0,0,0,0
IHOP,Fried Eggs,Breakfast,200,16,4.5,180,2,0,12,0,0,2,2,0,0,0,0,0,0
IHOP,Egg Whites,Breakfast,60,2,0,180,0,0,10,0,0,2,2,0,0,0,0,0,0
IHOP,White Buttered Toast,Breakfast,220,8,4,390,33,4,5,1,2,2,2,2,0,0,0,0,2
IHOP,Wheat Buttered Toast,Breakfast,260,11,6,460,36,4,7,3,2,2,2,2,0,0,0,0,2
IHOP,Multigrain Buttered Toast,Breakfast,210,6,2,290,26,2,6,3,2,2,2,1,0,0,0,0,2
IHOP,Pork Sausage Patties,Breakfast,210,21,7,330,0,0,5,0,0,0,0,0,0,0,0,0,0
IHOP,Hickory-Smoked Bacon ,Breakfast,130,11,4,290,0,0,8,0,0,0,0,0,0,0,0,0,0
IHOP,Turkey Bacon,Breakfast,60,3.5,1,340,1,0,5,0,0,0,0,0,0,0,0,0,0
IHOP,Buttered English Muffin,Breakfast,180,4.5,3,300,31,1,6,1,2,2,2,1,0,0,0,0,1
IHOP,Hashbrowns,Breakfast,220,14,3,240,20,0,2,2,0,2,0,0,0,0,0,0,0
IHOP,Breakfast Potatoes,Breakfast,310,13,2.5,1010,42,0,5,4,0,0,0,0,0,0,0,0,0
IHOP,Fresh Fruit,Breakfast,50,0,0,5,14,11,0,1,0,0,0,0,0,0,0,0,0
Subway,Lays Classic,Side,160,10,1.5,170,15,0,2,2,0,0,0,0,0,0,0,0,0
Subway,Baked Lays Original,Side,120,3.5,0.5,135,21,2,2,2,0,2,0,0,0,0,0,0,0
Subway,Doritos,Side,150,7,1,280,18,0,2,2,0,0,2,0,0,0,0,0,0
Subway,Oven-Roasted Turkey Sub,Entree,480,24,6,1120,39,6,27,5,2,2,2,2,0,0,0,0,0
Subway,Black Forest Ham Sub,Entree,490,23,8,1190,44,5,25,2,2,2,2,2,0,0,0,0,0
Subway,Roast Beef Sub,Entree,500,23,8,1120,44,6,31,2,2,2,2,2,0,0,0,0,0
Subway,Cold Cut Cumbo,Entree,530,29,9,1320,43,5,20,2,2,2,2,2,0,0,0,0,0
Subway,Tuna Sub,Entree,560,34,8,920,39,5,28,4,2,2,2,2,0,0,2,0,0
Subway,Veggie Delite Sandwich,Entree,320,10,5,600,41,6,17,4,2,2,2,0,0,0,0,0,0
Subway,All American Club,Entree,540,28,10,1520,45,6,27,3,2,2,2,2,0,0,0,0,0
Subway,Subway Club,Entree,500,24,8,1520,43,8,31,4,2,2,2,2,0,0,0,0,0
Subway,BMT,Entree,610,36,12,1500,44,5,27,2,2,2,2,2,0,0,0,0,0
Subway,Spicy Italian,Entree,680,44,15,1690,44,5,27,3,2,2,2,2,0,0,0,0,0
Subway,5 Meat Italian,Entree,680,37,13,1940,46,6,40,3,2,2,2,2,0,0,0,0,0
Subway,Meatball Pepperoni Sub,Entree,690,38,16,1860,56,7,33,4,2,2,2,0,0,0,0,0,0
Subway,Meatball Sub,Entree,570,28,12,1370,53,7,27,4,2,2,2,0,0,0,0,0,0
Subway,BLT Sub,Entree,480,26,7,800,42,5,18,2,2,2,0,2,0,0,0,0,0
Subway,Pizza Sub,Entree,490,25,11,1340,45,5,22,2,2,2,2,0,0,0,0,0,0
Subway,Steak Philly,Entree,510,25,9,1320,43,5,28,2,2,2,2,2,0,0,0,0,0
Subway,Chipotle Philly,Entree,490,22,9,1440,44,5,30,2,2,2,2,2,0,0,0,0,0
Subway,Cheesy Garlic Sub,Entree,510,23,6,1190,49,5,26,3,2,2,2,2,0,0,0,0,0
Subway,Grilled Chicken Sub,Entree,510,24,8,830,43,5,31,3,2,2,2,2,0,0,0,0,0
Subway,Chicken Bacon Ranch Sub,Entree,830,42,14,1850,56,7,35,3,2,1,2,2,0,0,0,0,0
Subway,Honey Mustard BBQ Sub,Entree,510,27,9,1350,53,13,30,3,2,1,2,2,0,0,0,0,0
Subway,Spicy Nacho Chicken Sub,Entree,440,17,4,1280,49,5,24,3,2,1,2,2,0,0,0,0,0
Subway,Sweet Onion Teriyaki Chicken Sub,Entree,430,11,5,1250,55,20,29,4,2,2,2,0,0,0,0,0,2
Subway,Grilled Chicken and Avocado,Entree,470,19,4,930,44,8,35,6,2,2,2,2,0,0,0,0,0
Subway,Turkey & Ranch Delite,Entree,380,13,3,1140,41,7,26,5,2,2,2,2,0,0,0,0,0
Subway,Ham & Turkey Stacker,Entree,290,5,1,1000,42,6,20,4,2,2,0,2,0,0,0,0,0
Subway,Seasoned Steak & Avacado ,Entree,460,16,5,1170,45,7,35,6,2,2,0,0,0,0,0,0,0
Subway,Veggie Patty Sub,Entree,470,19,6,1100,58,9,19,12,2,2,2,0,0,0,0,0,0
Subway,Personal Cheese Pizza,Entree,700,22,9,1370,95,8,29,4,2,1,2,0,0,0,0,0,0
Starbucks,Crispy Grilled Cheese on Sourdough,Entree,520,27,16,1040,47,1,21,4,0,2,2,0,0,0,0,0,0
Starbucks,Tomato & Mozzarella on Focaccia,Entree,360,12,4.5,590,47,2,15,1,0,2,2,0,0,0,0,0,0
Starbucks,Ham & Swiss on Baguette,Entree,510,25,10,1230,43,1,25,2,0,2,2,0,0,0,0,0,0
Panera,French Baguette,Side,180,0.5,0,450,36,1,7,1,2,0,0,0,0,0,0,0,0
Panera,Grilled Cheese,Entree,810,44,26,2570,72,13,33,2,2,2,2,0,0,0,0,0,0
Panera,Toasted Caprese Focaccia,Entree,670,24,14,1450,83,14,31,4,2,0,2,1,0,0,0,0,0
Panera,Chipotle Chicken Avo Melt,Entree,930,50,14,2490,76,5,48,7,2,0,2,2,0,0,0,0,0
Panera,Spicy Fiesta Chicken,Entree,840,31,15,1830,90,5,51,6,2,0,2,2,0,0,0,0,0
Panera,Toasted Frontega Chicken,Entree,800,36,10,2380,74,5,45,4,2,0,2,2,0,0,0,0,0
Panera,Chicken Bacon Rancher,Entree,890,44,14,2220,73,3,51,4,2,0,2,2,0,0,0,0,0
Panera,Smokehouse BBQ Chicken,Entree,740,21,10,2250,91,12,49,4,2,0,2,1,0,0,0,0,0
Panera,Toasted Italiano,Entree,1280,64,20,4230,116,5,60,4,2,0,2,2,0,0,0,0,0
Panera,Ciabatta Cheesesteak,Entree,1050,53,15,1910,92,11,52,5,2,0,2,2,0,0,0,0,0
Panera,Chicken Roma Asiago Bagel Stack,Entree,570,24,9,1000,59,6,30,3,2,0,2,2,0,0,0,0,0
Panera,Spicy Steak Asiago Bagel Stack,Entree,590,22,12,1330,59,6,39,3,2,0,2,2,0,0,0,0,0
Panera,Mediterranean Veggie Sandwich,Entree,490,14,3.5,1290,76,8,18,6,2,0,2,0,0,0,0,0,2
Panera,Turkey & Cheddar Sandwich,Entree,790,47,12,2010,53,6,38,3,2,0,2,2,0,0,0,0,0
Panera,Cranberry Walnut Chicken Salad Sandwich,Entree,640,33,3.5,830,57,11,32,4,2,0,0,2,0,2,0,0,0
Panera,Tuna Salad Sandwich,Entree,550,28,4.5,1060,49,4,24,4,2,0,0,2,0,0,2,0,0
Panera,Tomato Basil BLT,Entree,750,45,9,1600,65,6,23,3,2,0,0,2,0,0,0,0,0
Panera,Grilled Chicken & Avo BLT,Entree,890,54,16,1600,55,3,47,7,2,0,2,2,0,0,0,0,0
Panera,Bacon Turkey Bravo,Entree,830,39,13,2520,76,10,45,3,2,0,2,2,0,0,0,0,0
Panera,Balsamic Greens with Grains,Entree,470,26,6,780,46,11,12,9,2,0,2,0,0,0,0,0,0
Panera,Balsamic Chicken Greens with Grains,Entree,600,31,7,1270,49,12,36,9,2,0,2,0,0,0,0,0,0
Panera,Greek Salad,Entree,420,36,9,1130,17,8,8,5,0,0,2,0,0,0,0,0,0
Panera,Greek Salad with Chicken,Entree,540,39,9,1620,20,8,32,6,0,0,2,0,0,0,0,0,0
Panera,Ranch Parm BLT,Entree,650,49,13,1610,31,8,22,4,2,0,2,2,0,0,0,0,0
Panera,Mediterranean Greens with Grains,Entree,540,39,7,820,41,6,11,7,2,0,2,0,0,0,0,0,2
